,station,date,year,month,day,weekday,daily_total_rainfall,mean_temp,mean_wind_speed,rained
2011,Changi,2019-07-09,2019,7,9,1,0.6,27.9,8.3,1
2012,Changi,2019-07-10,2019,7,10,2,0.0,29.4,18.4,0
2013,Changi,2019-07-11,2019,7,11,3,0.0,29.6,16.6,0
2014,Changi,2019-07-12,2019,7,12,4,0.0,29.2,13.0,0
2015,Changi,2019-07-13,2019,7,13,5,0.0,29.4,14.4,0
2016,Changi,2019-07-14,2019,7,14,6,0.0,29.7,14.4,0
2017,Changi,2019-07-15,2019,7,15,0,2.0,27.2,9.0,1
2018,Changi,2019-07-16,2019,7,16,1,0.6,28.7,14.8,1
2019,Changi,2019-07-17,2019,7,17,2,0.0,29.1,15.8,0
2020,Changi,2019-07-18,2019,7,18,3,0.0,29.3,17.3,0
2021,Changi,2019-07-19,2019,7,19,4,0.0,29.2,15.1,0
2022,Changi,2019-07-20,2019,7,20,5,0.0,29.4,13.3,0
2023,Changi,2019-07-21,2019,7,21,6,0.0,28.8,7.2,0
2024,Changi,2019-07-22,2019,7,22,0,0.0,28.4,9.4,0
2025,Changi,2019-07-23,2019,7,23,1,6.6,27.6,8.6,1
2026,Changi,2019-07-24,2019,7,24,2,0.0,28.9,11.5,0
2027,Changi,2019-07-25,2019,7,25,3,0.0,29.1,8.6,0
2028,Changi,2019-07-26,2019,7,26,4,0.0,29.1,13.0,0
2029,Changi,2019-07-27,2019,7,27,5,0.0,29.3,13.3,0
2030,Changi,2019-07-28,2019,7,28,6,0.8,29.0,14.0,1
2031,Changi,2019-07-29,2019,7,29,0,0.0,29.7,13.7,0
2032,Changi,2019-07-30,2019,7,30,1,0.0,29.4,15.5,0
2033,Changi,2019-07-31,2019,7,31,2,0.0,29.4,15.5,0
2034,Changi,2019-08-01,2019,8,1,3,0.0,29.4,12.2,0
2035,Changi,2019-08-02,2019,8,2,4,0.0,29.5,15.1,0
2036,Changi,2019-08-03,2019,8,3,5,0.0,29.3,14.8,0
2037,Changi,2019-08-04,2019,8,4,6,0.0,29.4,15.5,0
2038,Changi,2019-08-05,2019,8,5,0,0.0,29.3,15.5,0
2039,Changi,2019-08-06,2019,8,6,1,1.6,29.1,15.8,1
2040,Changi,2019-08-07,2019,8,7,2,2.4,28.7,16.2,1
2041,Changi,2019-08-08,2019,8,8,3,0.0,29.2,15.1,0
2042,Changi,2019-08-09,2019,8,9,4,0.0,29.2,15.5,0
2043,Changi,2019-08-10,2019,8,10,5,0.0,29.2,18.7,0
2044,Changi,2019-08-11,2019,8,11,6,0.0,29.6,15.5,0
2045,Changi,2019-08-12,2019,8,12,0,0.0,29.8,16.2,0
2046,Changi,2019-08-13,2019,8,13,1,0.0,29.5,16.9,0
2047,Changi,2019-08-14,2019,8,14,2,0.0,29.3,15.1,0
2048,Changi,2019-08-15,2019,8,15,3,0.0,29.5,13.0,0
2049,Changi,2019-08-16,2019,8,16,4,0.0,29.8,15.5,0
2050,Changi,2019-08-17,2019,8,17,5,0.0,29.5,18.7,0
2051,Changi,2019-08-18,2019,8,18,6,0.0,29.7,18.4,0
2052,Changi,2019-08-19,2019,8,19,0,0.0,29.5,13.3,0
2053,Changi,2019-08-20,2019,8,20,1,0.0,29.5,20.2,0
2054,Changi,2019-08-21,2019,8,21,2,0.0,29.4,16.2,0
2055,Changi,2019-08-22,2019,8,22,3,0.0,29.4,15.1,0
2056,Changi,2019-08-23,2019,8,23,4,0.0,29.6,18.0,0
2057,Changi,2019-08-24,2019,8,24,5,0.0,29.4,16.2,0
2058,Changi,2019-08-25,2019,8,25,6,3.8,28.5,10.4,1
2059,Changi,2019-08-26,2019,8,26,0,2.2,27.8,9.7,1
2060,Changi,2019-08-27,2019,8,27,1,1.2,27.0,6.8,1
2061,Changi,2019-08-28,2019,8,28,2,0.6,26.8,7.6,1
2062,Changi,2019-08-29,2019,8,29,3,0.0,28.9,15.1,0
2063,Changi,2019-08-30,2019,8,30,4,0.0,28.9,14.8,0
2064,Changi,2019-08-31,2019,8,31,5,0.0,29.1,17.3,0
2065,Changi,2019-09-01,2019,9,1,6,0.0,29.3,11.5,0
2066,Changi,2019-09-02,2019,9,2,0,0.0,29.7,16.9,0
2067,Changi,2019-09-03,2019,9,3,1,0.0,29.5,14.4,0
2068,Changi,2019-09-04,2019,9,4,2,0.0,29.3,13.3,0
2069,Changi,2019-09-05,2019,9,5,3,0.0,29.4,16.6,0
2070,Changi,2019-09-06,2019,9,6,4,0.0,29.3,15.8,0
2071,Changi,2019-09-07,2019,9,7,5,0.0,29.5,18.4,0
2072,Changi,2019-09-08,2019,9,8,6,0.0,29.4,16.9,0
2073,Changi,2019-09-09,2019,9,9,0,0.0,29.5,14.8,0
2074,Changi,2019-09-10,2019,9,10,1,0.0,29.3,16.9,0
2075,Changi,2019-09-11,2019,9,11,2,0.0,29.4,13.3,0
2076,Changi,2019-09-12,2019,9,12,3,0.0,29.4,13.3,0
2077,Changi,2019-09-13,2019,9,13,4,0.0,29.3,12.2,0
2078,Changi,2019-09-14,2019,9,14,5,0.0,28.6,11.5,0
2079,Changi,2019-09-15,2019,9,15,6,0.0,28.9,15.8,0
2080,Changi,2019-09-16,2019,9,16,0,0.0,29.0,11.9,0
2081,Changi,2019-09-17,2019,9,17,1,0.0,29.2,13.7,0
2082,Changi,2019-09-18,2019,9,18,2,0.0,29.3,18.4,0
2083,Changi,2019-09-19,2019,9,19,3,0.0,29.4,18.7,0
2084,Changi,2019-09-20,2019,9,20,4,0.0,29.1,14.8,0
2085,Changi,2019-09-21,2019,9,21,5,0.0,29.4,16.6,0
2086,Changi,2019-09-22,2019,9,22,6,0.0,29.3,16.6,0
2087,Changi,2019-09-23,2019,9,23,0,3.8,28.3,14.0,1
2088,Changi,2019-09-24,2019,9,24,1,1.2,29.0,9.7,1
2089,Changi,2019-09-25,2019,9,25,2,16.4,26.8,5.4,1
2090,Changi,2019-09-26,2019,9,26,3,0.0,28.5,9.0,0
2091,Changi,2019-09-27,2019,9,27,4,0.0,29.2,9.7,0
2092,Changi,2019-09-28,2019,9,28,5,0.0,28.9,7.6,0
2093,Changi,2019-09-29,2019,9,29,6,0.0,28.4,6.8,0
2094,Changi,2019-09-30,2019,9,30,0,1.4,27.5,6.8,1
2095,Changi,2019-10-01,2019,10,1,1,1.6,28.0,7.6,1
2096,Changi,2019-10-02,2019,10,2,2,4.0,26.4,6.5,1
2097,Changi,2019-10-03,2019,10,3,3,0.0,27.2,9.0,0
2098,Changi,2019-10-04,2019,10,4,4,0.8,28.1,10.1,1
2099,Changi,2019-10-05,2019,10,5,5,0.6,28.6,14.4,1
2100,Changi,2019-10-06,2019,10,6,6,7.6,27.9,8.3,1
2101,Changi,2019-10-07,2019,10,7,0,12.4,27.3,7.9,1
2102,Changi,2019-10-08,2019,10,8,1,0.0,27.9,6.5,0
2103,Changi,2019-10-09,2019,10,9,2,0.0,28.0,6.5,0
2104,Changi,2019-10-10,2019,10,10,3,0.0,28.6,6.5,0
2105,Changi,2019-10-11,2019,10,11,4,0.0,28.9,10.1,0
2106,Changi,2019-10-12,2019,10,12,5,0.2,28.7,7.2,1
2107,Changi,2019-10-13,2019,10,13,6,0.0,28.9,10.8,0
2108,Changi,2019-10-14,2019,10,14,0,0.0,29.2,9.7,0
2109,Changi,2019-10-15,2019,10,15,1,0.0,28.9,7.6,0
2110,Changi,2019-10-16,2019,10,16,2,1.6,29.0,9.0,1
2111,Changi,2019-10-17,2019,10,17,3,0.2,28.8,7.6,1
2112,Changi,2019-10-18,2019,10,18,4,0.0,28.5,8.3,0
2113,Changi,2019-10-19,2019,10,19,5,0.0,29.2,9.7,0
2114,Changi,2019-10-20,2019,10,20,6,6.2,28.5,9.0,1
2115,Changi,2019-10-21,2019,10,21,0,0.0,28.5,7.2,0
2116,Changi,2019-10-22,2019,10,22,1,28.8,26.5,5.4,1
2117,Changi,2019-10-23,2019,10,23,2,0.6,27.4,5.4,1
2118,Changi,2019-10-24,2019,10,24,3,0.0,28.1,7.6,0
2119,Changi,2019-10-25,2019,10,25,4,0.0,29.4,7.9,0
2120,Changi,2019-10-26,2019,10,26,5,4.8,27.3,5.0,1
2121,Changi,2019-10-27,2019,10,27,6,92.2,27.2,6.1,1
2122,Changi,2019-10-28,2019,10,28,0,15.2,26.1,5.4,1
2123,Changi,2019-10-29,2019,10,29,1,0.0,28.5,6.5,0
2124,Changi,2019-10-30,2019,10,30,2,0.0,28.3,6.5,0
2125,Changi,2019-10-31,2019,10,31,3,0.0,28.4,5.0,0
2126,Changi,2019-11-01,2019,11,1,4,14.8,27.8,7.9,1
2127,Changi,2019-11-02,2019,11,2,5,0.0,29.3,7.9,0
2128,Changi,2019-11-03,2019,11,3,6,0.0,28.3,7.2,0
2129,Changi,2019-11-04,2019,11,4,0,3.8,28.6,5.0,1
2130,Changi,2019-11-05,2019,11,5,1,0.0,28.2,6.5,0
2131,Changi,2019-11-06,2019,11,6,2,0.2,29.4,7.9,1
2132,Changi,2019-11-07,2019,11,7,3,0.0,29.9,9.0,0
2133,Changi,2019-11-08,2019,11,8,4,1.4,28.2,8.3,1
2134,Changi,2019-11-09,2019,11,9,5,0.0,28.2,5.8,0
2135,Changi,2019-11-10,2019,11,10,6,0.0,28.9,6.8,0
2136,Changi,2019-11-11,2019,11,11,0,0.0,29.1,5.8,0
2137,Changi,2019-11-12,2019,11,12,1,0.0,28.7,5.0,0
2138,Changi,2019-11-13,2019,11,13,2,0.0,29.0,6.5,0
2139,Changi,2019-11-14,2019,11,14,3,0.0,27.6,9.4,0
2140,Changi,2019-11-15,2019,11,15,4,1.2,27.2,5.8,1
2141,Changi,2019-11-16,2019,11,16,5,0.0,28.4,7.9,0
2142,Changi,2019-11-17,2019,11,17,6,0.0,29.0,8.3,0
2143,Changi,2019-11-18,2019,11,18,0,0.2,28.4,7.6,1
2144,Changi,2019-11-19,2019,11,19,1,0.0,28.0,7.2,0
2145,Changi,2019-11-20,2019,11,20,2,4.0,26.3,6.1,1
2146,Changi,2019-11-21,2019,11,21,3,0.8,26.5,6.1,1
2147,Changi,2019-11-22,2019,11,22,4,0.4,26.4,6.5,1
2148,Changi,2019-11-23,2019,11,23,5,0.4,26.7,8.3,1
2149,Changi,2019-11-24,2019,11,24,6,16.6,26.6,6.5,1
2150,Changi,2019-11-25,2019,11,25,0,0.0,27.8,5.8,0
2151,Changi,2019-11-26,2019,11,26,1,0.0,28.5,10.4,0
2152,Changi,2019-11-27,2019,11,27,2,1.8,27.5,7.2,1
2153,Changi,2019-11-28,2019,11,28,3,9.0,27.8,7.6,1
2154,Changi,2019-11-29,2019,11,29,4,73.4,26.5,6.1,1
2155,Changi,2019-11-30,2019,11,30,5,9.4,27.6,6.8,1
2156,Changi,2019-12-01,2019,12,1,6,0.0,28.3,7.6,0
2157,Changi,2019-12-02,2019,12,2,0,59.6,26.7,6.8,1
2158,Changi,2019-12-03,2019,12,3,1,0.0,27.8,13.3,0
2159,Changi,2019-12-04,2019,12,4,2,0.0,28.2,13.3,0
2160,Changi,2019-12-05,2019,12,5,3,0.0,27.6,10.4,0
2161,Changi,2019-12-06,2019,12,6,4,0.0,27.9,14.0,0
2162,Changi,2019-12-07,2019,12,7,5,0.2,28.0,15.8,1
2163,Changi,2019-12-08,2019,12,8,6,3.0,26.1,10.4,1
2164,Changi,2019-12-09,2019,12,9,0,74.2,24.6,8.3,1
2165,Changi,2019-12-10,2019,12,10,1,22.2,25.0,6.1,1
2166,Changi,2019-12-11,2019,12,11,2,33.2,24.1,7.6,1
2167,Changi,2019-12-12,2019,12,12,3,3.4,27.0,12.6,1
2168,Changi,2019-12-13,2019,12,13,4,64.2,25.1,7.6,1
2169,Changi,2019-12-14,2019,12,14,5,43.8,24.4,5.4,1
2170,Changi,2019-12-15,2019,12,15,6,62.8,24.2,4.7,1
2171,Changi,2019-12-16,2019,12,16,0,0.0,25.9,7.2,0
2172,Changi,2019-12-17,2019,12,17,1,13.4,25.3,5.0,1
2173,Changi,2019-12-18,2019,12,18,2,34.8,26.1,5.8,1
2174,Changi,2019-12-19,2019,12,19,3,0.0,26.8,8.3,0
2175,Changi,2019-12-20,2019,12,20,4,0.0,27.3,9.7,0
2176,Changi,2019-12-21,2019,12,21,5,3.9,27.2,9.7,1
2177,Changi,2019-12-22,2019,12,22,6,0.0,26.9,7.9,0
2178,Changi,2019-12-23,2019,12,23,0,2.8,27.4,9.4,1
2179,Changi,2019-12-24,2019,12,24,1,0.0,27.5,10.8,0
2180,Changi,2019-12-25,2019,12,25,2,0.0,27.5,9.4,0
2181,Changi,2019-12-26,2019,12,26,3,0.0,27.1,10.4,0
2182,Changi,2019-12-27,2019,12,27,4,0.0,27.7,12.2,0
2183,Changi,2019-12-28,2019,12,28,5,0.0,27.7,13.3,0
2184,Changi,2019-12-29,2019,12,29,6,0.0,27.9,13.7,0
2185,Changi,2019-12-30,2019,12,30,0,0.0,28.0,11.9,0
2186,Changi,2019-12-31,2019,12,31,1,0.0,27.8,11.5,0
2187,Changi,2020-01-01,2020,1,1,2,0.0,27.9,12.2,0
2188,Changi,2020-01-02,2020,1,2,3,0.0,27.6,11.9,0
2189,Changi,2020-01-03,2020,1,3,4,0.0,28.0,12.6,0
2190,Changi,2020-01-04,2020,1,4,5,0.0,27.6,12.2,0
2191,Changi,2020-01-05,2020,1,5,6,0.0,27.8,12.6,0
2192,Changi,2020-01-06,2020,1,6,0,11.0,26.4,9.4,1
2193,Changi,2020-01-07,2020,1,7,1,4.8,26.1,9.4,1
2194,Changi,2020-01-08,2020,1,8,2,0.0,27.6,11.9,0
2195,Changi,2020-01-09,2020,1,9,3,0.0,27.8,11.5,0
2196,Changi,2020-01-10,2020,1,10,4,2.4,27.1,8.3,1
2197,Changi,2020-01-11,2020,1,11,5,0.0,27.4,8.6,0
2198,Changi,2020-01-12,2020,1,12,6,0.0,27.7,9.7,0
2199,Changi,2020-01-13,2020,1,13,0,0.0,27.6,11.5,0
2200,Changi,2020-01-14,2020,1,14,1,0.0,27.5,11.9,0
2201,Changi,2020-01-15,2020,1,15,2,0.0,27.9,12.2,0
2202,Changi,2020-01-16,2020,1,16,3,0.0,28.0,11.9,0
2203,Changi,2020-01-17,2020,1,17,4,0.0,28.1,11.5,0
2204,Changi,2020-01-18,2020,1,18,5,0.0,28.2,12.2,0
2205,Changi,2020-01-19,2020,1,19,6,0.0,28.5,14.0,0
2206,Changi,2020-01-20,2020,1,20,0,0.0,28.4,15.5,0
2207,Changi,2020-01-21,2020,1,21,1,14.2,26.6,12.6,1
2208,Changi,2020-01-22,2020,1,22,2,0.0,28.2,14.8,0
2209,Changi,2020-01-23,2020,1,23,3,0.0,28.2,13.3,0
2210,Changi,2020-01-24,2020,1,24,4,0.0,28.0,14.4,0
2211,Changi,2020-01-25,2020,1,25,5,0.0,28.1,12.6,0
2212,Changi,2020-01-26,2020,1,26,6,0.0,28.3,11.9,0
2213,Changi,2020-01-27,2020,1,27,0,38.0,27.8,10.4,1
2214,Changi,2020-01-28,2020,1,28,1,0.0,28.6,11.2,0
2215,Changi,2020-01-29,2020,1,29,2,18.0,27.0,8.3,1
2216,Changi,2020-01-30,2020,1,30,3,0.0,27.2,10.4,0
2217,Changi,2020-01-31,2020,1,31,4,0.0,28.5,15.8,0
2218,Changi,2020-02-01,2020,2,1,5,0.0,28.3,17.6,0
2219,Changi,2020-02-02,2020,2,2,6,0.0,27.9,16.9,0
2220,Changi,2020-02-03,2020,2,3,0,0.0,28.0,13.0,0
2221,Changi,2020-02-04,2020,2,4,1,0.0,27.5,11.2,0
2222,Changi,2020-02-05,2020,2,5,2,0.0,27.8,12.2,0
2223,Changi,2020-02-06,2020,2,6,3,0.0,28.1,14.4,0
2224,Changi,2020-02-07,2020,2,7,4,0.0,28.0,14.4,0
2225,Changi,2020-02-08,2020,2,8,5,0.0,27.7,9.7,0
2226,Changi,2020-02-09,2020,2,9,6,14.6,26.2,7.2,1
2227,Changi,2020-02-10,2020,2,10,0,0.0,27.0,9.4,0
2228,Changi,2020-02-11,2020,2,11,1,23.8,26.9,7.6,1
2229,Changi,2020-02-12,2020,2,12,2,0.0,27.9,10.4,0
2230,Changi,2020-02-13,2020,2,13,3,0.0,28.4,13.7,0
2231,Changi,2020-02-14,2020,2,14,4,0.0,28.4,13.3,0
2232,Changi,2020-02-15,2020,2,15,5,0.0,28.3,8.6,0
2233,Changi,2020-02-16,2020,2,16,6,0.0,28.2,8.6,0
2234,Changi,2020-02-17,2020,2,17,0,0.0,28.6,13.0,0
2235,Changi,2020-02-18,2020,2,18,1,1.6,26.8,10.4,1
2236,Changi,2020-02-19,2020,2,19,2,0.6,28.1,15.5,1
2237,Changi,2020-02-20,2020,2,20,3,3.6,27.8,14.0,1
2238,Changi,2020-02-21,2020,2,21,4,15.8,27.2,13.3,1
2239,Changi,2020-02-22,2020,2,22,5,0.4,28.2,16.6,1
2240,Changi,2020-02-23,2020,2,23,6,0.0,28.1,17.3,0
2241,Changi,2020-02-24,2020,2,24,0,4.6,27.0,14.0,1
2242,Changi,2020-02-25,2020,2,25,1,0.0,28.2,14.0,0
2243,Changi,2020-02-26,2020,2,26,2,0.0,28.4,14.4,0
2244,Changi,2020-02-27,2020,2,27,3,0.0,28.3,13.0,0
2245,Changi,2020-02-28,2020,2,28,4,0.0,28.4,15.1,0
2246,Changi,2020-02-29,2020,2,29,5,0.0,28.2,14.4,0
2247,Changi,2020-03-01,2020,3,1,6,0.0,28.1,12.6,0
2248,Changi,2020-03-02,2020,3,2,0,0.0,28.3,11.5,0
2249,Changi,2020-03-03,2020,3,3,1,0.0,28.5,13.0,0
2250,Changi,2020-03-04,2020,3,4,2,0.0,28.9,12.6,0
2251,Changi,2020-03-05,2020,3,5,3,0.0,28.2,10.8,0
2252,Changi,2020-03-06,2020,3,6,4,0.0,28.2,7.9,0
2253,Changi,2020-03-07,2020,3,7,5,27.6,28.0,8.3,1
2254,Changi,2020-03-08,2020,3,8,6,12.4,27.8,6.5,1
2255,Changi,2020-03-09,2020,3,9,0,0.0,28.4,8.3,0
2256,Changi,2020-03-10,2020,3,10,1,0.0,28.9,10.4,0
2257,Changi,2020-03-11,2020,3,11,2,0.0,29.1,10.1,0
2258,Changi,2020-03-12,2020,3,12,3,0.0,28.9,12.2,0
2259,Changi,2020-03-13,2020,3,13,4,0.0,29.3,10.1,0
2260,Changi,2020-03-14,2020,3,14,5,0.0,29.1,12.6,0
2261,Changi,2020-03-15,2020,3,15,6,0.0,29.3,13.3,0
2262,Changi,2020-03-16,2020,3,16,0,0.4,29.0,15.5,1
2263,Changi,2020-03-17,2020,3,17,1,0.0,28.8,13.0,0
2264,Changi,2020-03-18,2020,3,18,2,0.0,29.0,13.0,0
2265,Changi,2020-03-19,2020,3,19,3,0.0,28.6,10.1,0
2266,Changi,2020-03-20,2020,3,20,4,0.2,28.3,10.4,1
2267,Changi,2020-03-21,2020,3,21,5,47.4,27.6,9.7,1
2268,Changi,2020-03-22,2020,3,22,6,0.8,28.0,7.6,1
2269,Changi,2020-03-23,2020,3,23,0,19.8,26.6,6.1,1
2270,Changi,2020-03-24,2020,3,24,1,0.2,28.1,10.8,1
2271,Changi,2020-03-25,2020,3,25,2,0.0,28.6,9.7,0
2272,Changi,2020-03-26,2020,3,26,3,0.0,29.3,10.8,0
2273,Changi,2020-03-27,2020,3,27,4,0.0,29.3,10.1,0
2274,Changi,2020-03-28,2020,3,28,5,0.0,29.2,10.1,0
2275,Changi,2020-03-29,2020,3,29,6,0.0,29.1,12.2,0
2276,Changi,2020-03-30,2020,3,30,0,0.0,29.1,10.1,0
2277,Changi,2020-03-31,2020,3,31,1,0.0,29.5,11.2,0
2278,Changi,2020-04-01,2020,4,1,2,0.0,29.3,9.9,0
2279,Changi,2020-04-02,2020,4,2,3,29.6,28.8,9.1,1
2280,Changi,2020-04-03,2020,4,3,4,27.4,28.5,9.5,1
2281,Changi,2020-04-04,2020,4,4,5,0.0,29.5,10.3,0
2282,Changi,2020-04-05,2020,4,5,6,0.0,29.2,8.3,0
2283,Changi,2020-04-06,2020,4,6,0,0.0,28.6,7.3,0
2284,Changi,2020-04-07,2020,4,7,1,10.8,27.9,7.3,1
2285,Changi,2020-04-08,2020,4,8,2,16.8,28.1,7.9,1
2286,Changi,2020-04-09,2020,4,9,3,0.0,28.8,10.0,0
2287,Changi,2020-04-10,2020,4,10,4,0.0,28.8,9.4,0
2288,Changi,2020-04-11,2020,4,11,5,0.0,28.8,8.2,0
2289,Changi,2020-04-12,2020,4,12,6,0.0,28.7,7.9,0
2290,Changi,2020-04-13,2020,4,13,0,0.0,29.5,8.4,0
2291,Changi,2020-04-14,2020,4,14,1,0.0,29.6,11.8,0
2292,Changi,2020-04-15,2020,4,15,2,0.0,29.6,9.9,0
2293,Changi,2020-04-16,2020,4,16,3,0.0,29.5,10.8,0
2294,Changi,2020-04-17,2020,4,17,4,0.0,29.4,8.9,0
2295,Changi,2020-04-18,2020,4,18,5,0.0,29.5,9.0,0
2296,Changi,2020-04-19,2020,4,19,6,0.0,30.0,11.3,0
2297,Changi,2020-04-20,2020,4,20,0,0.0,30.2,12.0,0
2298,Changi,2020-04-21,2020,4,21,1,0.8,29.5,7.6,1
2299,Changi,2020-04-22,2020,4,22,2,0.0,30.0,10.2,0
2300,Changi,2020-04-23,2020,4,23,3,0.0,28.9,6.3,0
2301,Changi,2020-04-24,2020,4,24,4,3.4,28.0,7.3,1
2302,Changi,2020-04-25,2020,4,25,5,2.4,27.8,6.1,1
2303,Changi,2020-04-26,2020,4,26,6,4.4,27.6,4.5,1
2304,Changi,2020-04-27,2020,4,27,0,1.6,27.5,5.7,1
2305,Changi,2020-04-28,2020,4,28,1,27.6,28.2,5.1,1
2306,Changi,2020-04-29,2020,4,29,2,11.4,28.4,7.3,1
2307,Changi,2020-04-30,2020,4,30,3,51.8,27.3,5.6,1
2308,Changi,2020-05-01,2020,5,1,4,22.4,26.5,6.3,1
2309,Changi,2020-05-02,2020,5,2,5,0.0,28.2,5.3,0
2310,Changi,2020-05-03,2020,5,3,6,1.0,28.5,5.5,1
2311,Changi,2020-05-04,2020,5,4,0,5.2,27.8,5.0,1
2312,Changi,2020-05-05,2020,5,5,1,31.0,28.1,5.9,1
2313,Changi,2020-05-06,2020,5,6,2,15.2,28.1,5.9,1
2314,Changi,2020-05-07,2020,5,7,3,0.0,29.6,5.9,0
2315,Changi,2020-05-08,2020,5,8,4,53.8,29.1,7.9,1
2316,Changi,2020-05-09,2020,5,9,5,0.0,30.4,9.3,0
2317,Changi,2020-05-10,2020,5,10,6,0.0,29.9,14.7,0
2318,Changi,2020-05-11,2020,5,11,0,23.0,29.3,11.7,1
2319,Changi,2020-05-12,2020,5,12,1,0.0,29.7,12.0,0
2320,Changi,2020-05-13,2020,5,13,2,19.2,27.9,5.9,1
2321,Changi,2020-05-14,2020,5,14,3,0.0,28.9,7.6,0
2322,Changi,2020-05-15,2020,5,15,4,0.0,29.7,9.6,0
2323,Changi,2020-05-16,2020,5,16,5,0.0,29.9,11.5,0
2324,Changi,2020-05-17,2020,5,17,6,29.8,28.5,5.6,1
2325,Changi,2020-05-18,2020,5,18,0,0.2,29.0,6.6,1
2326,Changi,2020-05-19,2020,5,19,1,4.0,29.8,7.3,1
2327,Changi,2020-05-20,2020,5,20,2,16.2,28.8,7.4,1
2328,Changi,2020-05-21,2020,5,21,3,0.0,29.3,5.1,0
2329,Changi,2020-05-22,2020,5,22,4,4.6,28.1,5.8,1
2330,Changi,2020-05-23,2020,5,23,5,6.8,27.8,4.6,1
2331,Changi,2020-05-24,2020,5,24,6,0.0,29.2,6.4,0
2332,Changi,2020-05-25,2020,5,25,0,0.0,30.1,8.7,0
2333,Changi,2020-05-26,2020,5,26,1,2.0,29.9,5.6,1
2334,Changi,2020-05-27,2020,5,27,2,21.2,27.7,6.6,1
2335,Changi,2020-05-28,2020,5,28,3,0.0,29.4,10.0,0
2336,Changi,2020-05-29,2020,5,29,4,0.0,29.4,7.6,0
2337,Changi,2020-05-30,2020,5,30,5,0.0,28.9,6.4,0
2338,Changi,2020-05-31,2020,5,31,6,0.0,28.8,5.8,0
2339,Changi,2020-06-01,2020,6,1,0,32.4,26.6,5.9,1
2340,Changi,2020-06-02,2020,6,2,1,0.2,28.5,5.9,1
2341,Changi,2020-06-03,2020,6,3,2,16.6,28.7,8.6,1
2342,Changi,2020-06-04,2020,6,4,3,6.0,28.3,8.1,1
2343,Changi,2020-06-05,2020,6,5,4,41.0,27.6,7.6,1
2344,Changi,2020-06-06,2020,6,6,5,4.2,27.6,6.3,1
2345,Changi,2020-06-07,2020,6,7,6,0.0,29.5,7.2,0
2346,Changi,2020-06-08,2020,6,8,0,8.6,28.8,6.5,1
2347,Changi,2020-06-09,2020,6,9,1,0.0,29.7,12.3,0
2348,Changi,2020-06-10,2020,6,10,2,13.4,29.4,14.4,1
2349,Changi,2020-06-11,2020,6,11,3,0.0,28.8,8.0,0
2350,Changi,2020-06-13,2020,6,13,5,8.6,26.2,6.4,1
2351,Changi,2020-06-14,2020,6,14,6,1.4,28.1,6.6,1
2352,Changi,2020-06-15,2020,6,15,0,0.0,29.7,10.8,0
2353,Changi,2020-06-16,2020,6,16,1,0.8,28.4,6.6,1
2354,Changi,2020-06-17,2020,6,17,2,5.4,27.1,5.0,1
2355,Changi,2020-06-18,2020,6,18,3,8.2,27.5,5.0,1
2356,Changi,2020-06-19,2020,6,19,4,2.4,27.7,5.9,1
2357,Changi,2020-06-20,2020,6,20,5,29.8,26.5,5.9,1
2358,Changi,2020-06-21,2020,6,21,6,2.0,26.6,4.4,1
2359,Changi,2020-06-22,2020,6,22,0,10.2,26.9,5.9,1
2360,Changi,2020-06-23,2020,6,23,1,30.2,26.4,7.5,1
2361,Changi,2020-06-24,2020,6,24,2,3.2,26.7,9.2,1
2362,Changi,2020-06-25,2020,6,25,3,0.0,28.1,9.3,0
2363,Changi,2020-06-26,2020,6,26,4,0.0,28.6,8.1,0
2364,Changi,2020-06-27,2020,6,27,5,0.0,29.3,13.4,0
2365,Changi,2020-06-28,2020,6,28,6,0.8,29.2,12.5,1
2366,Changi,2020-06-29,2020,6,29,0,8.4,28.9,11.9,1
2367,Changi,2020-06-30,2020,6,30,1,0.0,29.0,12.0,0
2368,Changi,2020-07-01,2020,7,1,2,0.0,28.8,10.0,0
2369,Changi,2020-07-02,2020,7,2,3,0.0,28.9,12.3,0
2370,Changi,2020-07-03,2020,7,3,4,0.0,29.6,13.4,0
2371,Changi,2020-07-04,2020,7,4,5,2.0,28.8,12.8,1
2372,Changi,2020-07-05,2020,7,5,6,0.0,27.9,7.6,0
2373,Changi,2020-07-06,2020,7,6,0,0.2,29.0,14.0,1
2374,Changi,2020-07-07,2020,7,7,1,0.4,27.9,6.1,1
2375,Changi,2020-07-08,2020,7,8,2,18.8,27.1,4.5,1
2376,Changi,2020-07-09,2020,7,9,3,1.6,26.3,8.0,1
2377,Changi,2020-07-10,2020,7,10,4,0.4,27.2,6.9,1
2378,Changi,2020-07-11,2020,7,11,5,1.6,27.4,6.3,1
2379,Changi,2020-07-12,2020,7,12,6,0.2,28.7,8.0,1
2380,Changi,2020-07-13,2020,7,13,0,10.2,26.2,7.3,1
2381,Changi,2020-07-14,2020,7,14,1,0.0,27.1,7.4,0
2382,Changi,2020-07-15,2020,7,15,2,3.0,27.6,6.6,1
2383,Changi,2020-07-16,2020,7,16,3,3.8,28.2,7.7,1
2384,Changi,2020-07-17,2020,7,17,4,0.0,28.8,7.3,0
2385,Changi,2020-07-18,2020,7,18,5,0.2,27.8,7.9,1
2386,Changi,2020-07-19,2020,7,19,6,0.0,28.5,9.0,0
2387,Changi,2020-07-20,2020,7,20,0,0.0,29.1,12.7,0
